10-02 23:02:07.840 10005 10030 I Unity   : MemoryManager: Using 'Dynamic Heap' Allocator.
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:31.664 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:31.664 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:31.664 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:31.664 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<XrImageToPngByteString>d__2:MoveNext()
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:31.664 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:31.664 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:31.664 10005 10030 I Unity   : System.Threading.SendOrPostCallbac
10-02 23:02:31.823 10005 10030 I Unity   : Timestamp: 11953678184
10-02 23:02:31.823 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:31.823 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:31.823 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:31.823 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:31.823 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<SendImageAsync>d__32:MoveNext()
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:31.823 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:31.823 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.823 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, O
10-02 23:02:31.824 10005 10030 I Unity   : Accuracy: 1
10-02 23:02:31.824 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:31.824 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:31.824 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:31.824 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:31.824 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<SendImageAsync>d__32:MoveNext()
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:31.824 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:31.824 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.824 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task
10-02 23:02:31.828 10005 10030 I Unity   : vpsPose.Covariance: [ 6.5940315407198691E-06, 3.9234249197510244E-07, 1.2633135240452358E-06, -3.3350222806590041E-06, 3.7160838757262866E-05, 5.978713375521724E-06, 3.923424919751026E-07, 5.1250566308494E-06, -7.655308246034209E-07, -2.739060856125799E-05, 6.0750976375889478E-07, -7.6286087212751721E-06, 1.2633135240452358E-06, -7.65530824603421E-07, 9.4308327320893911E-07, 3.8990602863929816E-06, 8.4112535418972376E-06, 2.5856943840596282E-06, -3.3350222806590041E-06, -2.739060856125799E-05, 3.8990602863929816E-06, 0.00014822575118975014, -1.0018884016193574E-05, 3.5638573294021833E-05, 3.7160838757262866E-05, 6.0750976375889478E-07, 8.4112535418972376E-06, -1.0018884016193574E-05, 0.00021269805985605885, 3.5758289691159209E-05, 5.978713375521724E-06, -7.6286087212751721E-06, 2.5856943840596282E-06, 3.5638573294021827E-05, 3.57582896911592E-05, 3.902483021234923E-05 ]
10-02 23:02:31.828 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:31.828 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.828 10005 10030 I Unity   : System.Threading.ExecutionContext:Ru
10-02 23:02:31.829 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:31.829 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:31.829 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:31.829 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:31.829 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:31.829 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:31.829 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:31.829 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:31.829 10005 10030 I Unity   : Syst
10-02 23:02:32.245 10005 10030 I Unity   : Timestamp: 11954099391
10-02 23:02:32.245 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:32.245 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:32.245 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:32.245 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:32.245 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<SendImageAsync>d__32:MoveNext()
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:32.245 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:32.245 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.245 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, O
10-02 23:02:32.246 10005 10030 I Unity   : Accuracy: 1
10-02 23:02:32.246 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:32.246 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:32.246 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:32.246 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:32.246 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<SendImageAsync>d__32:MoveNext()
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:32.246 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:32.246 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.246 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task
10-02 23:02:32.247 10005 10030 I Unity   : vpsPose.Covariance: [ 7.177388942228189E-06, -9.433550346214581E-08, 1.386038739533715E-06, -6.6854048646580369E-07, 4.056494739016961E-05, 6.7448168689410595E-06, -9.43355034621455E-08, 5.2480572608833369E-06, -8.3552666014687459E-07, -2.7920148462489895E-05, -2.0795110318950953E-06, -8.5244656600284728E-06, 1.386038739533715E-06, -8.3552666014687448E-07, 8.7233413687831064E-07, 4.3322869200964923E-06, 8.9560272438365765E-06, 2.7061198626812064E-06, -6.6854048646580369E-07, -2.7920148462489895E-05, 4.3322869200964923E-06, 0.00015008459687256356, 4.7235316867225417E-06, 4.10910407296818E-05, 4.056494739016961E-05, -2.0795110318950953E-06, 8.9560272438365765E-06, 4.7235316867225349E-06, 0.00023212407885854513, 4.039471050199296E-05, 6.7448168689410595E-06, -8.5244656600284728E-06, 2.7061198626812064E-06, 4.10910407296818E-05, 4.0394710501992953E-05, 3.8220542460452395E-05 ]
10-02 23:02:32.247 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:32.247 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.247 10005 10030 I Unity   : System.Threading.ExecutionContext
10-02 23:02:32.248 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:32.248 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:32.248 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:32.248 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:32.248 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:32.248 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:32.248 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:32.248 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:32.248 10005 10030 I Unity   : Syst
10-02 23:02:33.074 10005 10030 I Unity   : Timestamp: 11954928570
10-02 23:02:33.074 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:33.074 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:33.074 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:33.074 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:33.074 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<SendImageAsync>d__32:MoveNext()
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:33.074 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:33.074 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.074 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, O
10-02 23:02:33.075 10005 10030 I Unity   : Accuracy: 1
10-02 23:02:33.075 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:33.075 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:33.075 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:33.075 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:33.075 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<SendImageAsync>d__32:MoveNext()
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:33.075 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:33.075 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.075 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task
10-02 23:02:33.076 10005 10030 I Unity   : vpsPose.Covariance: [ 2.9447043269837184E-06, -1.3598371794957591E-07, 6.156799122297729E-07, 4.7934389352134644E-07, 1.6800083830272061E-05, 1.5865338831756195E-06, -1.3598371794957588E-07, 2.6560161990876815E-06, -2.5162752386793327E-07, -1.4101425890417109E-05, -1.2475491011283029E-06, -4.3506064171494693E-06, 6.156799122297729E-07, -2.5162752386793327E-07, 4.8634826124428722E-07, 1.3542611013700845E-06, 4.2380736644960618E-06, 7.351653071684E-07, 4.7934389352134644E-07, -1.4101425890417109E-05, 1.3542611013700845E-06, 7.57883396406574E-05, 5.448367476561607E-06, 2.0819996659362708E-05, 1.6800083830272061E-05, -1.2475491011283029E-06, 4.2380736644960618E-06, 5.4483674765616078E-06, 9.7848403495655984E-05, 9.494346474630974E-06, 1.5865338831756195E-06, -4.3506064171494693E-06, 7.351653071684E-07, 2.0819996659362708E-05, 9.4943464746309757E-06, 2.0514465992049466E-05 ]
10-02 23:02:33.076 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:33.076 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.076 10005 10030 I Unity   : System.Threading.ExecutionContext:Ru
10-02 23:02:33.078 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:33.078 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:33.078 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:33.078 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:33.078 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<AddPoint>d__19:MoveNext()
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:33.078 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:33.078 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.078 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:33.078 10005 10030 I Unity   : Syst
10-02 23:02:33.105 10005 10030 I Unity   : arPose Covariance: [ 1, 1 ]
10-02 23:02:33.105 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.105 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncVoidMethodBuilder:Start(TStateMachine&)
10-02 23:02:33.105 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.ARCloudSession:LocalizeTaskUpdate()
10-02 23:02:33.105 10005 10030 I Unity   : 
10-02 23:02:33.106 10005 10030 I Unity   : downSizeImageFactor: 1
10-02 23:02:33.106 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.106 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncVoidMethodBuilder:Start(TStateMachine&)
10-02 23:02:33.106 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.ARCloudSession:LocalizeTaskUpdate()
10-02 23:02:33.106 10005 10030 I Unity   : 
10-02 23:02:33.133 10005 10030 I Unity   : arPose Covariance: [ 1, 1 ]
10-02 23:02:33.133 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.133 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncVoidMethodBuilder:Start(TStateMachine&)
10-02 23:02:33.133 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.ARCloudSession:LocalizeTaskUpdate()
10-02 23:02:33.133 10005 10030 I Unity   : 
10-02 23:02:33.138 10005 10030 I Unity   : downSizeImageFactor: 1
10-02 23:02:33.138 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.138 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncVoidMethodBuilder:Start(TStateMachine&)
10-02 23:02:33.138 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.ARCloudSession:LocalizeTaskUpdate()
10-02 23:02:33.138 10005 10030 I Unity   : 
10-02 23:02:33.173 10005 10030 I Unity   : arPose Covariance: [ 1, 1 ]
10-02 23:02:33.173 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.173 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncVoidMethodBuilder:Start(TStateMachine&)
10-02 23:02:33.173 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.ARCloudSession:LocalizeTaskUpdate()
10-02 23:02:33.173 10005 10030 I Unity   : 
10-02 23:02:33.175 10005 10030 I Unity   : downSizeImageFactor: 1
10-02 23:02:33.175 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.175 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncVoidMethodBuilder:Start(TStateMachine&)
10-02 23:02:33.175 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.ARCloudSession:LocalizeTaskUpdate()
10-02 23:02:33.175 10005 10030 I Unity   : 
10-02 23:02:33.215 10005 10030 I Unity   : { "pixelFocalLength": 479.512756, "principalPointX": 321.5515, "principalPointY": 238.641647 }
10-02 23:02:33.215 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:33.215 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:33.215 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.Tasks.AwaitTaskContinuation:RunCallback(ContextCallback, Object, Task&)
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.Tasks.Task:FinishContinuations()
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.Tasks.Task`1:TrySetResult(TResult)
10-02 23:02:33.215 10005 10030 I Unity   : System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1:SetResult(TResult)
10-02 23:02:33.215 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<XrImageToPngByteString>d__2:MoveNext()
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.ExecutionContext:RunInternal(ExecutionContext, ContextCallback, Object, Boolean)
10-02 23:02:33.215 10005 10030 I Unity   : System.Runtime.CompilerServices.MoveNextRunner:Run()
10-02 23:02:33.215 10005 10030 I Unity   : System.Action:Invoke()
10-02 23:02:33.215 10005 10030 I Unity   : System.Threading.SendOrPostCallbac
10-02 23:02:33.272 10005 10030 I Unity   : { "pixelFocalLength": 479.512756, "principalPointX": 321.5515, "principalPointY": 238.641647 }
10-02 23:02:33.272 10005 10030 I Unity   : UnityEngine.Graffity.ARCloud.<LocalizeTaskUpdate>d__25:MoveNext()
10-02 23:02:33.272 10005 10030 I Unity   : System.Threading.ContextCallback:Invoke(Object)
